N1 N2 N10 N100
0.807827 0.637151 0.637413 0.516709
0.834607 0.821915 0.356204 0.50782
0.813032 0.764832 0.575385 0.50858
0.0500411 0.633814 0.687613 0.489686
0.415027 0.463895 0.575103 0.510742
0.528459 0.564445 0.593517 0.525422
0.273854 0.597726 0.315658 0.473007
0.448408 0.665075 0.563614 0.497901
0.809096 0.815309 0.371186 0.493521
0.0976842 0.28261 0.492102 0.483482
0.402818 0.661467 0.404632 0.503603
0.390509 0.446328 0.466789 0.512734
0.699671 0.762761 0.510863 0.476138
0.744218 0.539917 0.379489 0.500021
0.385067 0.471805 0.572819 0.529475
0.736485 0.339136 0.471058 0.539959
0.846535 0.0795813 0.481702 0.546451
0.848633 0.770033 0.307307 0.539496
0.124713 0.609045 0.404943 0.499564
0.320303 0.21201 0.52132 0.548822
0.695866 0.317377 0.468325 0.55277
0.402186 0.546938 0.449611 0.462121
0.069067 0.394606 0.451063 0.488748
0.79933 0.428704 0.555296 0.513972
0.691464 0.626009 0.464508 0.495047
0.385166 0.743368 0.605186 0.509125
0.434268 0.447604 0.458813 0.499728
0.228122 0.476467 0.403594 0.496626
0.128639 0.931674 0.401513 0.49893
0.250951 0.518716 0.429061 0.464761
0.0967085 0.691393 0.517092 0.482982
0.859706 0.542852 0.36729 0.498493
0.24574 0.273261 0.528482 0.443355
0.320129 0.394363 0.573711 0.499438
0.213787 0.359762 0.549673 0.50057
0.792912 0.126798 0.713906 0.460355
0.122354 0.692214 0.347083 0.482149
0.221139 0.50076 0.494905 0.46155
0.13871 0.904543 0.396854 0.530541
0.227441 0.695062 0.410208 0.484842
0.676731 0.204598 0.321008 0.536398
0.691345 0.30316 0.638956 0.494482
0.121874 0.0909329 0.478528 0.485767
0.183408 0.449074 0.435713 0.544684
0.649505 0.497248 0.486413 0.541638
0.889657 0.555939 0.382593 0.543546
0.339194 0.456497 0.45915 0.544737
0.418879 0.367908 0.543203 0.465886
0.666481 0.336661 0.429777 0.53929
0.839548 0.660658 0.486865 0.476247
0.117633 0.489747 0.563081 0.515609
0.17398 0.19581 0.438713 0.509717
0.249178 0.326194 0.534936 0.504716
0.346478 0.709641 0.432839 0.466986
0.971085 0.452099 0.45898 0.504336
0.425943 0.24051 0.46761 0.535474
0.665618 0.472939 0.404032 0.49685
0.499554 0.421552 0.547317 0.480096
0.815235 0.632993 0.398254 0.481311
0.104832 0.471896 0.37718 0.482523
0.682118 0.221817 0.612818 0.501063
0.113173 0.492546 0.656884 0.496577
0.0663592 0.214664 0.621503 0.47945
0.649767 0.12745 0.578842 0.48747
0.204692 0.684902 0.566936 0.544843
0.786111 0.607653 0.321229 0.471217
0.283523 0.865748 0.617206 0.493186
0.24153 0.446688 0.491442 0.490306
0.320196 0.555086 0.492542 0.504477
0.90502 0.431467 0.42238 0.516452
0.591899 0.529053 0.620154 0.508434
0.797048 0.814584 0.58523 0.509383
0.91522 0.773943 0.544696 0.482279
0.304723 0.711564 0.393154 0.523455
0.80183 0.778802 0.577081 0.536222
0.528333 0.474152 0.475833 0.563911
0.63642 0.36527 0.485302 0.53256
0.483565 0.506691 0.461318 0.573219
0.356919 0.56893 0.400113 0.528448
0.632987 0.488888 0.488014 0.436703
0.949829 0.202447 0.416942 0.497459
0.47906 0.256242 0.408532 0.471775
0.917167 0.461868 0.503898 0.456106
0.981689 0.652207 0.506978 0.548939
0.167497 0.415568 0.619585 0.580546
0.614106 0.637231 0.575669 0.502862
0.390673 0.114268 0.52098 0.484381
0.89288 0.346203 0.484681 0.48016
0.965503 0.542433 0.496797 0.488758
0.360393 0.546479 0.406519 0.434407
0.919413 0.312497 0.466122 0.523273
0.0347782 0.676595 0.331671 0.505352
0.764328 0.577163 0.381666 0.50627
0.222641 0.673347 0.465611 0.535625
0.0193865 0.419106 0.340165 0.527859
0.875116 0.722459 0.500788 0.509178
0.746032 0.275407 0.577955 0.4844
0.670829 0.503758 0.385968 0.490597
0.560133 0.747002 0.506649 0.472107
0.0209009 0.543863 0.494126 0.475031
0.826646 0.752293 0.529193 0.519064
0.239403 0.168683 0.529445 0.530331
0.299089 0.468426 0.531156 0.480092
0.27156 0.230681 0.573396 0.500943
0.889409 0.187179 0.440013 0.493778
0.630938 0.206446 0.443931 0.494711
0.487132 0.35111 0.448048 0.486929
0.672955 0.232224 0.63782 0.520345
0.536398 0.769539 0.355412 0.516123
0.321183 0.372324 0.483508 0.451947
0.826263 0.366979 0.428491 0.499341
0.636995 0.897787 0.402205 0.535534
0.772973 0.636592 0.482196 0.496137
0.233703 0.36274 0.4627 0.507306
0.450835 0.324477 0.596111 0.47595
0.0182309 0.438306 0.547639 0.4754
0.860311 0.532247 0.573006 0.525704
0.66221 0.424052 0.324624 0.483525
0.250947 0.73173 0.513903 0.445837
0.557492 0.681928 0.452446 0.533731
0.23376 0.637242 0.659516 0.510726
0.0505478 0.424249 0.433179 0.508593
0.860065 0.514591 0.501866 0.508904
0.362186 0.772023 0.703474 0.535196
0.285451 0.673591 0.402927 0.477256
0.43346 0.154045 0.506837 0.516036
0.0571858 0.713556 0.605779 0.503981
0.0482878 0.512814 0.336554 0.475136
0.0636029 0.476429 0.524324 0.465816
0.391517 0.903559 0.589057 0.489605
0.723784 0.402005 0.502414 0.493588
0.181802 0.510983 0.296925 0.436558
0.882441 0.569498 0.494996 0.564407
0.0328135 0.681229 0.428411 0.556911
0.353428 0.652711 0.586725 0.513718
0.994955 0.634209 0.619625 0.500402
0.518136 0.505751 0.530126 0.492237
0.690534 0.689628 0.387999 0.531177
0.411847 0.590237 0.546064 0.501097
0.688619 0.590114 0.4182 0.488257
0.359358 0.783279 0.373472 0.507468
0.283578 0.672472 0.524271 0.440478
0.53073 0.376466 0.30167 0.489999
0.547352 0.539483 0.486607 0.512403
0.575972 0.272877 0.333403 0.500404
0.347958 0.260269 0.412781 0.480731
0.00177602 0.670099 0.517422 0.519036
0.57345 0.451379 0.550793 0.486368
0.275202 0.363468 0.392169 0.527954
0.986472 0.667767 0.533311 0.500811
0.699348 0.276272 0.581631 0.511253
0.284029 0.677838 0.477176 0.537318
0.658933 0.324236 0.633138 0.508045
0.936522 0.171515 0.576995 0.47168
0.250099 0.26961 0.613251 0.526558
0.00925805 0.702674 0.516975 0.524473
0.525169 0.389046 0.500135 0.518323
0.810231 0.294529 0.459185 0.499866
0.804535 0.555667 0.395883 0.524875
0.685497 0.370539 0.537176 0.467658
0.936315 0.793462 0.516608 0.479155
0.66304 0.0590722 0.506718 0.470106
0.435718 0.667043 0.48004 0.464582
0.365642 0.734224 0.497619 0.536943
0.590845 0.753863 0.56029 0.516015
0.398584 0.487086 0.467426 0.531105
0.250091 0.419075 0.407951 0.469698
0.98794 0.513189 0.553522 0.485388
0.185781 0.300645 0.533934 0.482967
0.277101 0.117568 0.431186 0.528235
0.469321 0.536102 0.409422 0.52909
0.277787 0.515022 0.605326 0.517097
0.866769 0.404739 0.529846 0.511545
0.776427 0.49543 0.760978 0.481165
0.723464 0.475552 0.608501 0.492521
0.834678 0.151837 0.532372 0.53437
0.470592 0.722552 0.502782 0.545014
0.229315 0.628765 0.552314 0.524046
0.746771 0.708573 0.497706 0.454937
0.714737 0.241041 0.620309 0.490653
0.630698 0.595374 0.502724 0.466291
0.655598 0.510255 0.550396 0.529475
0.718909 0.260411 0.520857 0.537729
0.300876 0.407383 0.548401 0.527461
0.617494 0.554162 0.448508 0.530637
0.805477 0.0903697 0.574549 0.511215
0.245954 0.281259 0.410954 0.512117
0.506271 0.331224 0.503954 0.518465
0.918251 0.690869 0.430591 0.476315
0.070731 0.649262 0.38424 0.478052
0.995469 0.531614 0.522517 0.516129
0.837701 0.48451 0.435942 0.474675
0.641663 0.867005 0.513962 0.464585
0.199366 0.352541 0.563303 0.483427
0.325498 0.460373 0.35719 0.535985
0.414629 0.466407 0.28543 0.461135
0.69347 0.655279 0.380554 0.544379
0.918243 0.842722 0.629378 0.481065
0.88427 0.376676 0.498727 0.451112
0.465341 0.138042 0.610743 0.524939
0.864771 0.27996 0.527041 0.508613
0.0357067 0.399678 0.561938 0.451945
0.580291 0.227984 0.652486 0.477454
0.276775 0.44061 0.57222 0.541699
0.275201 0.577337 0.653951 0.453108
0.426609 0.324204 0.490131 0.466107
0.974847 0.669763 0.74179 0.517318
0.139989 0.481397 0.404053 0.485036
0.509293 0.393309 0.393028 0.53229
0.716166 0.520523 0.433946 0.485157
0.942709 0.731523 0.477822 0.508717
0.99486 0.543314 0.465887 0.491155
0.985056 0.93707 0.582073 0.49798
0.353618 0.475377 0.52943 0.536422
0.262959 0.547569 0.432474 0.528985
0.628105 0.408478 0.558711 0.535457
0.0268078 0.297015 0.382633 0.500491
0.135068 0.590091 0.508751 0.503667
0.989924 0.738753 0.558781 0.49458
0.216974 0.515564 0.46986 0.505209
0.426069 0.788747 0.431087 0.479682
0.786419 0.69177 0.504357 0.485731
0.332595 0.326439 0.487525 0.502208
0.441982 0.66209 0.479909 0.47393
0.330173 0.549342 0.515558 0.514339
0.797855 0.54241 0.396216 0.534353
0.126687 0.567013 0.66028 0.489012
0.427248 0.321987 0.556521 0.519218
0.682027 0.133229 0.589791 0.511075
0.812724 0.229305 0.452667 0.484602
0.572593 0.662152 0.529953 0.467373
0.423818 0.218689 0.55123 0.493542
0.449015 0.432091 0.493334 0.540642
0.174133 0.843511 0.596713 0.531635
0.959421 0.0869671 0.573717 0.44107
0.853817 0.554972 0.416302 0.541873
0.0458191 0.475428 0.480294 0.454853
0.0366164 0.659431 0.466108 0.45966
0.793525 0.257643 0.436402 0.485033
0.411231 0.670971 0.519561 0.543425
0.915141 0.323876 0.614056 0.508144
0.228493 0.379599 0.570284 0.504072
0.761484 0.217464 0.384054 0.493864
0.105098 0.236554 0.342001 0.546794
0.64099 0.410287 0.42307 0.45371
0.929993 0.603625 0.460575 0.504314
0.913265 0.552881 0.238595 0.520567
0.0753421 0.176545 0.520429 0.486086
0.409041 0.693042 0.305584 0.497205
0.496096 0.655774 0.440169 0.479214
0.450913 0.769565 0.439514 0.53478
0.759304 0.107697 0.506978 0.464774
0.494058 0.553299 0.304261 0.535677
0.340746 0.336005 0.502342 0.481953
0.619846 0.585005 0.503479 0.509942
0.49324 0.30264 0.558301 0.516542
0.860793 0.49695 0.442644 0.502794
0.806364 0.556171 0.492699 0.479504
0.96097 0.564158 0.406727 0.54469
0.25906 0.693925 0.276381 0.488027
0.246019 0.729272 0.634532 0.482983
0.121373 0.635777 0.373859 0.519978
0.0979861 0.585743 0.689365 0.470989
0.299879 0.233532 0.474326 0.484546
0.29827 0.684542 0.2672 0.488955
0.806937 0.14683 0.497239 0.476868
0.28028 0.939015 0.479334 0.508433
0.402437 0.510463 0.545981 0.551359
0.759805 0.555692 0.55514 0.463669
0.796767 0.439185 0.561784 0.485332
0.0208865 0.387024 0.573 0.511583
0.360132 0.819072 0.426999 0.462242
0.272671 0.0342367 0.510366 0.476221
0.80138 0.608101 0.506623 0.523461
0.773334 0.57753 0.518174 0.48835
0.473692 0.719265 0.533714 0.483816
0.386327 0.904689 0.638336 0.52089
0.457539 0.383633 0.524185 0.489559
0.0616148 0.334625 0.465193 0.528169
0.809937 0.329432 0.479164 0.545712
0.665997 0.719367 0.718022 0.521671
0.0879651 0.363834 0.510225 0.530892
0.663633 0.53282 0.636379 0.517224
0.621417 0.874514 0.554461 0.457906
0.595114 0.200271 0.345576 0.515672
0.645283 0.754581 0.443013 0.473748
0.168664 0.163589 0.480224 0.475126
0.0361921 0.542907 0.427774 0.499957
0.0972175 0.27853 0.51122 0.524681
0.97316 0.330085 0.498504 0.530083
0.770708 0.387219 0.60283 0.446483
0.468802 0.592435 0.589072 0.482137
0.0563765 0.105153 0.548476 0.524637
0.888784 0.638814 0.392212 0.461082
0.777974 0.668032 0.396987 0.507454
0.698216 0.430311 0.430759 0.49295
0.993458 0.578368 0.36636 0.489633
0.932316 0.436544 0.659646 0.448786
0.738759 0.678663 0.522597 0.500057
0.130132 0.0554242 0.514128 0.496165
0.0797254 0.874152 0.383799 0.475019
0.755242 0.255648 0.451025 0.547043
0.998963 0.501927 0.447405 0.446326
0.239356 0.211241 0.478362 0.485502
0.679679 0.391474 0.579038 0.530173
0.00133453 0.679343 0.365557 0.503592
0.0786162 0.541826 0.36313 0.503816
0.809608 0.709774 0.48937 0.50647
0.570614 0.498789 0.50521 0.55505
0.798163 0.480578 0.466272 0.504665
0.614828 0.576282 0.390366 0.489085
0.49546 0.4442 0.524232 0.469761
0.564902 0.372242 0.379346 0.477871
0.40696 0.44438 0.616263 0.498129
0.36624 0.453299 0.430144 0.495062
0.973024 0.840448 0.605235 0.494052
0.358927 0.240373 0.410919 0.518597
0.613657 0.493885 0.416627 0.474586
0.477633 0.272088 0.377052 0.482259
0.977695 0.57428 0.33456 0.510265
0.665152 0.498665 0.59535 0.531421
0.679648 0.695779 0.498433 0.519001
0.899931 0.536488 0.457265 0.486037
0.70981 0.4056 0.473358 0.504233
0.885018 0.24654 0.467746 0.448701
0.359438 0.779659 0.35608 0.566975
0.556413 0.0673127 0.686216 0.548255
0.190349 0.498829 0.531508 0.437567
0.302909 0.458237 0.415334 0.520792
0.0417887 0.35453 0.475483 0.53583
0.0149212 0.573344 0.458709 0.499997
0.342368 0.587762 0.598422 0.472274
0.796834 0.668817 0.418542 0.425446
0.545926 0.868661 0.513058 0.474766
0.511778 0.18009 0.405581 0.513362
0.939982 0.723251 0.500124 0.535541
0.859955 0.491243 0.578349 0.494051
0.725417 0.797881 0.46345 0.461641
0.0880176 0.686404 0.50436 0.487882
0.591609 0.467797 0.500156 0.457062
0.0176461 0.546498 0.351319 0.529385
0.676407 0.761441 0.595848 0.504972
0.223215 0.459208 0.658231 0.446781
0.00049397 0.565797 0.495956 0.489567
0.935115 0.86492 0.526466 0.492807
0.0473323 0.390475 0.458507 0.484648
0.0364071 0.59607 0.511834 0.488173
0.672048 0.551998 0.559789 0.518754
0.287249 0.69473 0.624831 0.452513
0.393301 0.386068 0.504194 0.497199
0.185538 0.506864 0.5205 0.457392
0.719372 0.131929 0.333488 0.533892
0.170513 0.937104 0.481087 0.485577
0.555908 0.313717 0.468754 0.502374
0.82377 0.924429 0.510216 0.512052
0.566749 0.581874 0.545711 0.504849
0.0603623 0.432384 0.486772 0.504565
0.180156 0.737821 0.471183 0.525808
0.118666 0.397584 0.450519 0.487013
0.183583 0.415559 0.453537 0.44256
0.359551 0.178117 0.559525 0.466583
0.362687 0.190316 0.264601 0.453828
0.133298 0.208331 0.615354 0.530512
0.421888 0.130419 0.528576 0.502734
0.964311 0.707947 0.587143 0.483198
0.374069 0.516149 0.55872 0.504543
0.500131 0.361111 0.444243 0.485942
0.409288 0.396172 0.46069 0.489394
0.23695 0.55486 0.527019 0.530828
0.883191 0.606424 0.698797 0.475382
0.951206 0.100867 0.366729 0.45958
0.502646 0.437864 0.526546 0.475382
0.773947 0.529303 0.480774 0.532411
0.260813 0.617158 0.604133 0.499767
0.0324686 0.425949 0.25844 0.4886
0.677757 0.887592 0.689844 0.5286
0.575784 0.341164 0.383207 0.464552
0.635196 0.614258 0.458873 0.510752
0.325828 0.181754 0.41108 0.524385
0.466587 0.764133 0.326831 0.510429
0.055106 0.575959 0.429359 0.524299
0.35502 0.257903 0.564654 0.480786
0.29787 0.774198 0.387773 0.474117
0.610554 0.655816 0.503872 0.478671
0.878564 0.203664 0.511033 0.483442
0.479049 0.153548 0.601495 0.465398
0.0263279 0.363591 0.478121 0.512283
0.837654 0.734443 0.410184 0.481484
0.258765 0.469903 0.5548 0.475068
0.610364 0.301664 0.530764 0.503119
0.0302129 0.437169 0.455767 0.488748
0.860277 0.460123 0.642409 0.508357
0.049027 0.322591 0.469932 0.539294
0.733461 0.0606517 0.379912 0.560466
0.22161 0.572311 0.378852 0.499834
0.503339 0.728709 0.460428 0.524113
0.116439 0.903944 0.662041 0.486991
0.259748 0.521418 0.578572 0.482875
0.549814 0.465225 0.377097 0.504023
0.388848 0.683328 0.434729 0.484555
0.968386 0.842029 0.594076 0.519044
0.96148 0.939616 0.512451 0.481248
0.633919 0.696598 0.567095 0.497915
0.809553 0.814632 0.571612 0.477511
0.693179 0.674057 0.44099 0.503756
0.253088 0.581633 0.705648 0.50776
0.958993 0.834164 0.37132 0.466583
0.213525 0.603798 0.457639 0.458068
0.874437 0.604362 0.560327 0.518425
0.895241 0.649948 0.551679 0.479971
0.893168 0.742403 0.440086 0.513813
0.39219 0.548566 0.470823 0.446506
0.397941 0.134879 0.573532 0.467472
0.840362 0.436526 0.643939 0.512588
0.686763 0.10438 0.555792 0.512669
0.221535 0.623578 0.462287 0.534288
0.853995 0.908769 0.419515 0.515746
0.954376 0.521324 0.20061 0.502599
0.0269815 0.695151 0.514054 0.548656
0.261289 0.667477 0.455169 0.547095
0.631905 0.195193 0.513027 0.461352
0.740175 0.135858 0.567615 0.514507
0.898698 0.727954 0.418186 0.51226
0.187431 0.40365 0.611775 0.531938
0.608757 0.443795 0.438488 0.489602
0.111799 0.635947 0.484027 0.474131
0.16794 0.283579 0.495939 0.513077
0.843198 0.769531 0.596916 0.522337
0.573718 0.692872 0.570131 0.522881
0.539156 0.197336 0.412898 0.505483
0.153271 0.402707 0.666697 0.474926
0.472943 0.369112 0.564381 0.484105
0.941798 0.579182 0.579349 0.497576
0.471935 0.624695 0.619727 0.496763
0.643485 0.655608 0.582495 0.473548
0.688065 0.530064 0.501222 0.513999
0.856489 0.336407 0.530137 0.468065
0.485097 0.247635 0.301178 0.446946
0.48867 0.501185 0.478644 0.481422
0.0473662 0.433764 0.505237 0.471889
0.136513 0.362289 0.546172 0.511296
0.850261 0.903723 0.446208 0.5201
0.635449 0.418011 0.353223 0.466327
0.364452 0.323907 0.606391 0.498959
0.584702 0.372832 0.443466 0.458131
0.666812 0.552046 0.505903 0.553843
0.86437 0.356422 0.615865 0.492157
0.437141 0.555292 0.472207 0.522099
0.561934 0.349603 0.358396 0.476485
0.879361 0.633603 0.650021 0.442455
0.555128 0.0580768 0.583719 0.525519
0.689813 0.824249 0.697022 0.467962
0.270097 0.239465 0.57236 0.495828
0.716279 0.845712 0.627973 0.472674
0.559418 0.565261 0.44794 0.50565
0.996575 0.368997 0.439731 0.456499
0.437939 0.813983 0.564019 0.514927
0.715554 0.413587 0.397765 0.467125
0.176328 0.45686 0.39118 0.516264
0.885026 0.722461 0.655922 0.447898
0.833921 0.679595 0.643183 0.519273
0.623692 0.547377 0.543574 0.520451
0.744693 0.473891 0.621931 0.517139
0.487286 0.659691 0.517333 0.511223
0.731018 0.403449 0.58459 0.488532
0.281425 0.329028 0.414384 0.46736
0.402789 0.520018 0.333961 0.533607
0.493137 0.662489 0.511096 0.457414
0.8288 0.649842 0.545203 0.497042
0.0236541 0.479564 0.362611 0.44884
0.999066 0.639198 0.340015 0.489531
0.362201 0.318136 0.587495 0.471045
0.625826 0.487474 0.387947 0.50401
0.153481 0.950474 0.561161 0.508602
0.31787 0.893646 0.622255 0.482141
0.966914 0.307685 0.539606 0.539197
0.476857 0.319644 0.533091 0.49902
0.390786 0.637034 0.385131 0.51011
0.0296784 0.813395 0.553989 0.495924
0.370604 0.690106 0.450525 0.504324
0.929895 0.211891 0.713502 0.539887
0.690439 0.738415 0.453534 0.526399
0.873365 0.298918 0.357084 0.491015
0.706763 0.657127 0.370566 0.440927
0.00155083 0.560903 0.331798 0.493281
0.975643 0.338378 0.467305 0.478847
0.284243 0.37834 0.65833 0.51495
0.133981 0.362862 0.462061 0.520489
0.118478 0.693712 0.428834 0.535926
0.79649 0.538124 0.420541 0.523265
0.220819 0.210757 0.599993 0.483479
0.0200223 0.302712 0.484999 0.550441
0.0490794 0.548544 0.508875 0.490051
0.0168701 0.263548 0.507813 0.49574
0.508552 0.159822 0.561133 0.507231
0.188055 0.445573 0.641783 0.543065
0.513593 0.322256 0.475214 0.498275
0.825224 0.45452 0.444474 0.467563
0.272672 0.422161 0.585955 0.489622
0.974585 0.267533 0.640754 0.509279
0.751031 0.440363 0.370701 0.469607
0.783136 0.423097 0.339653 0.497082
0.605072 0.681046 0.434892 0.493253
0.644658 0.286907 0.499902 0.487307
0.315967 0.293206 0.463617 0.471941
0.553715 0.877431 0.430983 0.512385
0.602064 0.477213 0.427174 0.47553
0.434276 0.390258 0.456147 0.492339
0.173357 0.577203 0.455503 0.521725
0.328449 0.522883 0.461621 0.525973
0.388762 0.668389 0.596767 0.480027
0.0977599 0.334753 0.470948 0.462621
0.870672 0.287312 0.511677 0.555485
0.892604 0.283111 0.346634 0.492188
0.249109 0.522221 0.515624 0.451575
0.690346 0.419448 0.466469 0.500014
0.527562 0.742149 0.637443 0.520089
0.487033 0.480936 0.467951 0.478574
0.0139785 0.501485 0.540628 0.545892
0.681182 0.479761 0.462347 0.476024
0.646864 0.115659 0.465935 0.481107
0.0468341 0.168341 0.622627 0.539842
0.397936 0.81582 0.517315 0.467147
0.0428989 0.555976 0.422961 0.492722
0.588412 0.740111 0.522463 0.535831
0.589036 0.521187 0.633787 0.471077
0.961569 0.803532 0.440815 0.479896
0.281242 0.736063 0.618264 0.484023
0.949142 0.188539 0.432666 0.536565
0.203026 0.5789 0.36008 0.47655
0.222766 0.455306 0.361436 0.528583
0.438035 0.630929 0.534327 0.496367
0.268262 0.406783 0.507979 0.500184
0.645903 0.311704 0.588411 0.520422
0.527982 0.49666 0.670221 0.48418
0.815756 0.499327 0.467129 0.466334
0.35265 0.325159 0.344433 0.523665
0.493322 0.174666 0.484053 0.471961
0.472798 0.817832 0.462677 0.441668
0.830932 0.430581 0.756334 0.500861
0.24153 0.128658 0.39494 0.526988
0.334337 0.533048 0.457339 0.484119
0.748467 0.401098 0.622961 0.484841
0.211548 0.383937 0.464263 0.526022
0.266158 0.206525 0.418468 0.461334
0.97183 0.129085 0.58015 0.491653
0.574654 0.281567 0.375201 0.499544
0.322047 0.379259 0.5155 0.51242
0.893644 0.553418 0.582131 0.501575
0.000336571 0.555346 0.578655 0.491897
0.614165 0.835781 0.504528 0.48879
0.245802 0.277878 0.358955 0.476675
0.876978 0.684057 0.516857 0.499569
0.638646 0.391194 0.409282 0.523971
0.1776 0.483245 0.661878 0.531437
0.303062 0.865136 0.708359 0.533944
0.68719 0.392665 0.539069 0.483342
0.109901 0.570643 0.59812 0.51422
0.308124 0.681936 0.450031 0.491125
0.762314 0.265578 0.408353 0.448353
0.0186519 0.191596 0.397419 0.513833
0.157764 0.443875 0.632911 0.448088
0.150772 0.685014 0.572546 0.527125
0.851183 0.443196 0.548251 0.486387
0.293831 0.0666485 0.445177 0.485113
0.0905335 0.570044 0.521866 0.490078
0.988014 0.500119 0.353714 0.489603
0.931889 0.4557 0.628454 0.540147
0.226987 0.168643 0.648075 0.497768
0.838983 0.172471 0.592767 0.469976
0.0631078 0.764853 0.560259 0.496601
0.424803 0.473861 0.537036 0.507621
0.533917 0.413255 0.499386 0.543152
0.337797 0.473155 0.454659 0.498787
0.383541 0.54504 0.540662 0.459794
0.196833 0.512589 0.515482 0.528261
0.412115 0.187829 0.726426 0.48534
0.690291 0.81337 0.475794 0.572828
0.135662 0.911242 0.524568 0.533925
0.540543 0.454942 0.41965 0.463878
0.296593 0.281225 0.545693 0.547478
0.30371 0.510282 0.575966 0.487895
0.15431 0.401467 0.384226 0.446557
0.322705 0.326801 0.588899 0.50463
0.173844 0.389761 0.480125 0.521863
0.895999 0.182626 0.556771 0.493305
0.552477 0.794191 0.356117 0.49879
0.551112 0.378855 0.534827 0.542467
0.18154 0.55019 0.626598 0.552931
0.0388855 0.62582 0.505257 0.501597
0.569099 0.468358 0.47036 0.494496
0.576188 0.27185 0.500253 0.502187
0.824707 0.363548 0.402586 0.506574
0.937242 0.490172 0.24779 0.544849
0.850171 0.301116 0.566927 0.498839
0.895374 0.396201 0.505827 0.523034
0.609371 0.467788 0.467788 0.477184
0.327872 0.714231 0.482204 0.541469
0.620262 0.647323 0.632728 0.512091
0.456128 0.381049 0.620061 0.508987
0.659708 0.271477 0.482436 0.537765
0.745284 0.525614 0.595479 0.474114
0.877866 0.367483 0.425932 0.530328
0.256492 0.391085 0.620456 0.508253
0.591039 0.666786 0.613802 0.472725
0.637238 0.417993 0.436662 0.513599
0.177198 0.845385 0.43009 0.481222
0.625527 0.540011 0.557863 0.524463
0.92387 0.301446 0.334039 0.534716
0.764406 0.857109 0.353585 0.516442
0.528093 0.498521 0.379488 0.524254
0.940941 0.772706 0.630144 0.513401
0.227497 0.822756 0.575839 0.545556
0.488527 0.509836 0.347514 0.493605
0.210567 0.780934 0.610123 0.485842
0.72545 0.427123 0.388579 0.497233
0.278308 0.940933 0.550343 0.558983
0.59997 0.415258 0.420245 0.541128
0.0857748 0.76973 0.621707 0.499571
0.480648 0.362041 0.353302 0.567892
0.329181 0.135555 0.519276 0.514193
0.573277 0.549603 0.388713 0.483323
0.484163 0.585681 0.301516 0.460597
0.597513 0.445999 0.551248 0.574912
0.35266 0.601443 0.598169 0.500867
0.0385823 0.439438 0.566002 0.467091
0.626375 0.410312 0.589653 0.484702
0.962484 0.701587 0.398668 0.480417
0.300783 0.665486 0.409865 0.5083
0.944889 0.548981 0.635036 0.510326
0.414088 0.324307 0.398791 0.472188
0.0998367 0.280656 0.554218 0.52253
0.196309 0.282497 0.480012 0.485159
0.65112 0.744461 0.490327 0.544377
0.415796 0.515051 0.393568 0.523025
0.903753 0.440416 0.52979 0.49294
0.630109 0.527671 0.453971 0.497077
0.952192 0.295371 0.549324 0.523758
0.0351152 0.307421 0.552013 0.483348
0.172041 0.465879 0.463799 0.507214
0.102953 0.249426 0.415288 0.503569
0.925691 0.620904 0.531134 0.486798
0.723581 0.496586 0.552489 0.457593
0.619314 0.145957 0.37231 0.507395
0.950676 0.545842 0.509664 0.573302
0.222147 0.279101 0.39716 0.46732
0.19184 0.45234 0.546158 0.491291
0.0880612 0.501923 0.571391 0.552897
0.382666 0.10936 0.547908 0.519484
0.926445 0.412955 0.513503 0.505824
0.857467 0.581418 0.490714 0.47485
0.965394 0.468186 0.421123 0.432522
0.716104 0.689407 0.511816 0.489724
0.954196 0.336162 0.434189 0.552585
0.187488 0.45012 0.452586 0.539565
0.93127 0.554479 0.527033 0.509925
0.192739 0.704969 0.665923 0.484023
0.835482 0.423034 0.460528 0.485723
0.56131 0.469402 0.6608 0.496646
0.0971231 0.531085 0.535009 0.496865
0.0301527 0.465279 0.645831 0.520261
0.0563523 0.661626 0.585481 0.493172
0.175954 0.126165 0.557738 0.534239
0.234596 0.667484 0.595321 0.480498
0.513149 0.405674 0.422933 0.470614
0.408901 0.772983 0.400931 0.464741
0.189913 0.717889 0.393875 0.504382
0.441262 0.750476 0.311762 0.537564
0.119674 0.90866 0.420982 0.449252
0.23319 0.766859 0.385572 0.522629
0.572878 0.135641 0.721801 0.462393
0.449031 0.178131 0.432588 0.462008
0.764675 0.661183 0.579827 0.508607
0.364418 0.707036 0.594815 0.447019
0.283231 0.478068 0.538242 0.488658
0.462561 0.476543 0.417339 0.503157
0.318564 0.414581 0.435786 0.477801
0.0284935 0.746623 0.472024 0.526258
0.689337 0.513855 0.492756 0.542935
0.43711 0.160119 0.502215 0.496394
0.417223 0.0923873 0.639346 0.534714
0.0167414 0.552265 0.56063 0.55472
0.308959 0.902488 0.632381 0.542303
0.99163 0.933577 0.498001 0.542198
0.249186 0.374683 0.594208 0.457005
0.0303826 0.390121 0.524571 0.529413
0.656915 0.605624 0.498887 0.506762
0.533682 0.732906 0.63792 0.484769
0.223092 0.429802 0.624851 0.534353
0.0882852 0.657685 0.623146 0.479739
0.426448 0.359135 0.468631 0.47423
0.884148 0.378691 0.634903 0.538104
0.143592 0.931378 0.522936 0.483677
0.964315 0.213013 0.416134 0.482182
0.515684 0.526608 0.465482 0.48534
