N1 N2 N10 N100
-0.449501 5.83791 0.568497 2.58399
1.41396 -2.8422 0.387913 -0.541911
1.12769 0.547675 1.37717 -0.546011
-0.359019 0.570572 -1.34875 0.466235
-0.627231 0.597704 0.683764 9.07094
13.1024 7.65948 0.277491 -0.787896
0.418301 0.673016 0.417312 -0.660236
1.43178 4.51525 -3.46454 0.0357466
1.40902 -0.743002 -0.59162 23.7623
-0.0177394 4.0107 1.27855 -1.08591
50.5828 -0.121046 0.347814 -1.43617
2.01123 -0.996977 -5.58701 -0.947939
-0.0196711 2.00041 0.962546 -3.66617
-0.490997 0.0258501 -1.105 -2.15809
0.429303 0.205819 0.566545 -0.606335
-0.793767 -0.294184 16.4257 -0.353695
9.82458 2.30723 -0.656488 -5.66865
5.11584 -0.88832 1.06764 6.80348
-8.0874 0.219828 0.632242 2.78089
-0.453398 -0.803014 0.190255 0.631009
0.365876 1.18241 0.469425 0.363091
-2.58217 -0.609641 0.184209 1.28618
0.225538 -1.39832 -7.38812 3.97894
1.28404 2.47892 1.18231 -0.723286
-0.635321 -0.335456 2.64498 -2.15546
1.04261 -0.18563 -0.16765 0.0120864
-0.152944 0.217114 1.02496 -1.38566
1.15187 0.0671297 -1.60517 1.49515
-0.466763 -0.0445857 0.515462 1.02751
1.75368 3.267 -0.223844 -0.0641894
0.697413 1.85182 0.680412 -0.513642
-39.1382 -3.02728 -3.90988 2.05376
1.90732 -3.65366 1.00215 0.343899
-0.0204372 1.22827 0.719649 -0.355684
-14.3321 0.534075 -0.57154 -0.735758
-0.0193016 -2.17709 -0.228802 5.76646
5.51427 0.473442 0.0557038 2.57425
0.135653 -1.06207 3.87008 0.232869
-2.58018 -0.416806 -1.47923 -3.71316
-2.72174 1.75142 -2.52069 -3.00237
6.37368 7.68224 -1.18735 1.11376
-0.38013 -2.61472 -1.21585 -0.572823
-0.819535 1.72468 0.131937 0.799478
0.0833922 -2.18349 -0.139206 -1.28857
1.92772 -0.0485838 -6.49093 0.56282
2.68772 0.225501 -0.6574 6.24327
5.13938 -0.545553 -0.527644 0.698842
1.26454 1.00853 -31.0586 -1.6052
-0.597341 2.51918 2.35757 2.11062
-11.8744 0.853358 1.55799 -0.209974
-0.450913 -0.0719853 1.82818 17.9773
2.17561 -0.365408 -6.03595 0.859235
0.995395 2.87348 -0.144743 -1.15983
-0.118314 0.224794 1.86997 -0.288042
0.789684 -0.586627 -1.1875 -5.87288
0.38502 -1.5558 -0.169968 1.39021
-22.1883 5.57417 -0.206988 -0.389931
0.273563 -0.320063 1.9152 0.11421
-0.558691 -10.0463 2.5758 1.73479
-1.28865 1.44757 -2.52057 0.273279
-2.3404 -0.494033 -1.97428 1.70189
2.45446 3.0029 -23.8753 0.323461
7.8688 2.31112 0.314972 -4.71793
-111.696 3.92514 0.229276 -0.0747048
6.46375 -0.374369 3.35766 0.734243
4.21219 0.824667 -0.303552 -0.402494
-2.28317 4.33774 -0.574648 0.2846
-0.464535 2.17522 1.80148 0.335474
-0.661869 -0.0914061 -0.507933 -0.155447
0.101507 -0.226488 19.3175 -8.77748
0.197711 0.333492 0.652872 -0.661622
0.853847 0.928918 1.13446 1.79756
5.09084 1.6207 3.09708 5.65425
1.29816 -0.0385435 6.01763 -0.0246166
-2.32534 1.49067 -0.594699 -0.10367
-0.162348 -0.521493 -1.73069 -0.916163
-15.905 0.182914 5.38941 3.50864
0.254627 -1.25525 4.71442 -2.27928
6.66628 -0.287546 -1.68315 1.32548
0.349033 -1.88026 -0.851685 1.62231
0.305578 1.73657 2.38019 0.998989
1.07708 -0.92847 -5.66635 1.84148
-2.59711 3.1128 -0.208591 0.0284777
0.388507 -1.39602 0.234738 -0.38961
-1.68556 3.04036 1.47909 -0.381499
1.791 -1.91309 -4.43095 -1.34676
1.80882 -0.0618374 -0.453411 1.54216
0.0766501 -0.740633 0.0367044 -1.43127
-3.25358 0.946333 9.39037 1.94282
-0.508301 1.86356 -0.933829 1.83402
1.60545 -3.5548 -0.591074 4.1105
-0.20854 0.162324 -0.325011 0.853038
1.45382 3.19522 -0.337419 -0.667401
1.29957 -0.878575 2.41697 0.489361
2.32076 -14.9962 1.02212 4.25876
-1.14983 -4.92333 -14.8835 0.279081
2.15955 0.157792 -0.583305 1.12253
-3.92652 -0.235236 -2.16345 6.23388
0.271817 0.450115 0.581596 1.32519
0.0301966 -0.459472 -0.0453155 -0.357294
-1.15526 3.40109 -19.6375 -0.233094
-137.232 -1.29149 -2.02666 -5.7751
-2.65448 -2.46862 -0.570462 -0.151907
-2.77526 -0.851704 -11.129 0.108671
-2.4481 -0.595839 0.0101618 0.613049
2.24268 -0.164284 1.60627 -2.49501
1.46612 -1.07964 1.72349 0.8753
-0.0807737 22.9955 1.0047 -0.181679
-3.05411 1.55729 0.779327 -1.18612
-0.0819955 1.54767 0.691316 2.5858
0.0362503 0.161965 -0.0278024 0.108195
-1.98879 -11.937 -0.529466 -0.47524
-0.700788 -0.232494 0.142417 -1.98348
-0.232972 -4.87114 -1.19326 -2.06293
1.66373 -1.23248 0.39465 -4.17838
-0.00854187 4.65902 1.88145 -1.03652
-0.549916 -0.00839662 -2.87169 -12.1562
0.299579 -1.35414 4.55744 4.07537
0.154984 1.47084 11.5221 -1.02672
1.28287 -0.76242 -0.706569 -0.311675
0.270472 5.73347 2.59356 0.415403
0.973354 2.98274 -0.424018 0.152406
-0.0075372 -0.400844 1.80269 -26.6016
-7.21268 1.6803 0.401777 -0.963315
0.626259 0.653896 12.5616 -1.61321
-0.517722 0.242849 1.26265 -0.4518
-0.606839 0.696444 0.076377 -0.514664
0.0590555 -0.987345 1.20046 0.268994
0.313655 -0.0446983 -49.3305 0.516046
4.71516 0.303414 -2.61041 0.600027
-0.0565975 -0.464406 -1.6067 0.506237
0.0695969 -0.0297825 -1.56995 -0.0798682
0.197878 13.7174 -0.648766 -1.11497
0.0290762 -4.75164 4.05361 -0.490213
2.7016 -1.29061 -2.95918 0.666871
-0.879183 0.162055 1.21938 -8.61494
-0.733448 2.43525 -0.173355 0.564537
-113.96 -0.973582 0.474899 1.50059
-0.0209562 -0.30069 2.56034 0.359671
1.80407 1.77409 -1.54915 2.03693
1.60223 -1.89933 -1.25984 -3.39635
-0.432248 1.46914 -0.727722 0.0684104
-1.10042 0.0434008 0.184555 0.69937
0.620295 -2.09741 0.127516 -0.640783
-1.00356 -0.499235 -0.714534 -0.435779
-1.11804 18.4662 0.622335 0.310927
47.7793 -2.40938 -0.36092 -324.511
0.77066 -0.363232 1.40777 5.8852
1.33884 1.3121 0.330841 2.33566
0.109593 -1.57338 0.18491 -1.50066
1.32907 0.182981 0.277456 0.0110764
-0.145034 -0.165536 -0.553856 -10.5964
-1.15131 -0.782601 -26.6264 3.2618
2.58742 -0.93177 -2.08591 -1.4182
1.7753 0.166509 0.367947 -0.126936
1.53559 3.40183 -0.755113 0.367394
-3.11772 -0.861066 -0.298405 -0.164817
-12.9132 0.278026 1.27597 0.220103
-1.06422 1.97665 -1.34062 8.46184
5.02912 -1.27059 -0.654884 -1.02768
33.1198 1.57521 -0.131542 -0.847444
-7.29541 -0.0745341 -0.854279 -0.0787351
-1.80144 -1.40712 -0.78251 0.846763
0.38897 1.00495 -2.83134 2.71645
-4.32105 1.23515 0.274872 0.11762
0.845222 1.52937 -0.150406 -0.906272
0.232605 -0.905664 -0.0853779 1.47169
5.3525 -0.364346 1.08162 -0.295781
-1.08186 -0.136995 0.0148656 0.184294
-0.506615 -0.728017 -0.217439 -1.45444
-0.142048 8.6096 -0.407792 -1.17636
0.808833 1.39443 -1.25981 -0.207857
-4.67333 -3.90824 0.359554 10.039
2.05048 -0.580145 -6.53077 0.627245
-2.29598 -0.76378 -4.17771 -3.41485
0.852255 -0.658675 1.04607 -0.390003
-0.382419 3.38505 -0.230914 1.22418
-1.27074 1.57952 1.20258 0.540557
-1.70089 -0.974866 -0.202437 1.29502
-0.792269 -0.398912 -0.871882 2.55399
-1.47681 -0.0104462 1.35796 0.481355
1.47327 5.10967 -0.555516 0.175217
1.31604 -0.4312 0.84835 -0.138543
2.44765 0.635795 0.491964 -0.907635
0.347234 -0.293184 -0.923439 -1.39424
-37.5781 1.47341 -0.767349 0.235679
-0.00476889 0.745686 -0.276392 -0.127248
-5.19753 -1.36179 0.236862 0.0475685
3.06207 0.27614 -1.88466 23.4144
-1.65817 0.43863 7.62205 0.907924
-5.43233 -0.404494 -9.50843 -0.551392
-0.302623 -1.6858 -2.02557 -0.821752
1.45449 0.992803 -2.14006 0.675318
0.0435803 0.729818 8.88428 1.07405
-20.3777 -0.807407 0.798458 0.503094
1.41405 0.423551 -0.33898 0.195157
4.40199 0.848181 3.31653 -0.434285
-0.634795 0.539083 2.57198 -0.195746
2.80946 1.00006 0.59099 -0.890762
-1.02852 -1.05433 -1.44047 -3.41368
0.408271 -6.35874 -0.883783 -0.448627
-0.0420814 0.289851 0.262824 -2.53277
0.832897 1.97457 0.396023 0.700826
-2.70796 2.79787 -0.977662 0.0688182
-0.390493 3.61938 17.504 -0.0475095
-0.476058 -0.204658 0.543188 1.33802
-0.835653 -1.09241 -0.126786 6.12294
0.757119 -0.607395 -0.41901 0.0806908
-0.35916 0.178857 0.132128 0.118219
-12.5696 -0.198795 -1.26371 -4.22047
1.07719 -2.42926 -0.518159 -1.7837
0.550955 -0.0198705 0.561257 0.619274
0.270758 2.27914 2.34972 -93.2421
0.175237 -0.419206 -0.0352849 0.0851619
-0.967095 0.224731 -0.333153 0.728529
-1.06502 -0.0931405 -3.4422 4.66961
-2.30204 -2.48037 -0.27287 -0.82753
2.36981 -0.0877384 1.78254 0.974382
0.232181 1.72659 0.999564 0.242204
1.3917 -0.466557 -0.282582 -2.99623
-0.870872 -1.78834 -0.0438902 2.51899
0.761261 -2.8769 -2.3463 -4.08618
1.98524 0.202607 1.21036 -0.865875
-5.8828 -0.592672 0.537739 0.266108
43.4628 -1.55757 -1.89168 -1.10923
-0.427525 -0.313807 1.2826 -1.22352
0.0266463 -1.5795 -1.32891 -0.919875
0.370537 2.5312 0.171968 -0.28327
-13.9261 0.637566 1.06801 -0.649166
-2.06902 -1.95228 1.69501 0.406251
2.02533 -2.38202 0.184264 0.215569
1.48218 14.4071 -0.517567 1.03999
-0.472161 -0.404394 8.04457 1.54148
-1.15152 1.04486 3.09002 3.93242
-1.76268 4.24518 0.405263 1.35741
-3.32237 0.351901 -0.850709 2.87813
-0.00141302 -1.32341 -2.8004 2.33073
-1.17687 1.01656 -3.78234 -2.83209
0.25422 -2.21843 -0.40452 -19.5357
0.95727 -1.10422 0.239383 44.3318
2.18284 3.98691 -1.11408 1.10848
0.506347 -0.873742 1.42575 -0.51409
0.050812 4.46452 -5.0299 2.40269
-0.668653 0.617933 -1.12693 3.00477
-29.5139 0.798244 -1.91506 -2.1104
-0.625379 -0.244487 -0.0453974 0.275322
4.97306 0.773874 -1.21636 0.337599
-12.0807 -14.1986 -0.500402 -1.11909
3.73137 0.81879 -1.1306 0.0750692
0.952471 -4.60648 0.820101 -1.69736
1.15068 2.22432 5.71993 -0.486034
1.40549 -0.0022751 3.07443 1.03496
-1.66906 0.429914 0.702018 -1.61265
-0.640941 0.0791733 1.28547 1.78561
15.4241 -0.667627 1.99605 -4.5583
-0.889185 -0.992196 -0.492364 2.74741
-7.54495 0.626757 3.56761 -0.136287
-0.572812 -0.113092 -28.6753 -0.482523
-0.382827 0.391873 -9.4044 0.131635
-0.228315 -1.89364 1.35617 -2.01981
-12.6553 -0.170538 -0.520496 -3.10531
0.48623 0.545126 -12.351 0.0293219
1.97293 -0.514945 0.24175 -0.945956
-0.518739 -0.281475 -1.5981 -12.2728
-0.919866 1.33766 3.46545 0.591332
0.309928 2.58412 -1.58591 0.557487
-7.1514 -0.473747 1.35534 -2.02321
-0.513855 -0.417911 -0.022401 0.0449111
2.37429 24.3928 -1.20889 -1.35753
1.5096 -1.98922 0.214285 -0.903776
0.253898 7.2002 0.499403 0.0580578
0.728137 -0.358043 -0.482557 -2.007
-2.30915 0.597315 -0.264339 32.766
13.2129 0.570718 -0.85915 1.03181
0.716248 2.08184 1.16077 -0.52081
0.0668171 1.16795 0.922829 -0.188457
-0.818736 -2.79053 -1.78803 2.80051
-0.836628 -0.525354 0.4628 0.91809
0.0285687 0.442577 3.2891 -0.593833
-0.16303 -0.0901612 -0.358569 -0.481794
0.153705 0.15935 2.19731 -1.50585
-5.01297 0.128121 9.35919 -0.269846
0.228529 -4.10858 -0.377409 1.53491
-0.241802 -5.28556 -0.625392 0.509263
-1.14457 1.41549 -1.92421 -0.919073
-1.28669 -12.6003 -0.0845313 -1.77329
-0.635347 -1.15679 -2.85332 2.03188
-0.0942334 1.06127 -0.937374 -0.42581
0.0709956 1.55149 -1.48091 0.594054
17.9434 -0.203804 -17.4419 1.59817
-4.47699 1.44813 -1.71024 0.704829
-0.338151 -1.94211 -0.341092 0.279916
-1.33884 0.939966 0.557045 0.0259933
0.290961 -0.313988 -0.208774 2.63958
0.172097 -0.462814 1.00756 -0.867899
0.660603 4.15875 1.0752 -3.72583
-2.09157 -0.45279 -0.978707 6.24208
4.44789 1.0977 -3.27289 -1.70327
40.6844 -3.16231 0.594978 9.37783
-3.17168 -2.93762 -0.596933 0.753246
-1.28649 5.73967 0.666007 0.208358
0.424934 -4.42206 -0.341089 0.845929
-0.466865 -0.0884314 -3.341 1.26622
-0.207647 -1.66714 0.809282 -0.606592
0.748203 -1.80062 0.316913 3.72202
-0.703887 -2.15655 2.13912 -0.0257845
10.96 0.552196 -13.8943 -0.192509
-1.4808 0.404158 1.0293 0.1205
-5.06565 4.07439 3.182 0.429189
-1.58936 -10.862 7.78181 -0.41918
1.0025 -0.849085 0.891683 -3.75117
1.89074 1.08618 -0.940041 -6.00702
0.823443 -2.32139 -0.825714 0.637569
1.14539 0.207952 -4.58199 -0.279504
-0.78461 0.260181 -0.702028 0.0686088
-0.656434 -1.37455 -2.39664 7.49509
-1.78551 -0.0574407 -1.03246 0.000412408
-0.47999 -2.17012 3.37036 0.478293
-4.29042 1.12627 -0.388238 21.3994
0.267204 -1.02787 -0.895315 -3.0694
0.795824 -0.706357 -1.81219 -0.21614
-0.623329 0.171843 -0.602799 -0.0729002
-0.816691 1.83901 0.85937 -3.33816
3.86032 0.477119 0.640078 -4.45571
-198.423 -0.249079 -2.27729 -0.605026
-6.18616 1.65773 -0.266035 0.48482
0.501622 -0.0193655 -1.59218 -0.825017
-0.848142 0.299268 1.11537 0.724128
-0.982979 0.0196817 -0.163011 0.0708417
-2.02611 0.279828 -9.8018 0.46801
-0.185772 0.0375726 -1.52059 -5.16387
-0.64402 -0.506471 0.151822 1.71254
-14.5703 -0.307962 -21.4391 0.113293
-0.14908 0.0283532 -1.99137 -0.946458
0.0224247 7.34563 2.31671 -0.641155
-0.980967 -0.129982 0.757632 -30.7633
-0.422265 -1.92049 -0.255114 -0.0526227
0.902358 0.554225 -17.6921 0.944371
11.1246 10.3644 1.91051 -1.72123
1.04277 -0.00801903 -9.66173 0.344022
-1.37784 -3.11712 -0.13914 1.45701
-2.70819 -0.29708 -0.550133 -3.80568
-5.47379 0.954023 1.56183 2.76669
-9.169 0.391114 -0.377956 0.849238
1.0469 -1.4412 0.154009 -0.398221
-0.954785 10.7947 0.821482 6.31631
-2.71863 2.82367 -1.07839 1.39269
5.63664 0.0113937 1.67547 2.72926
0.775408 -0.95763 0.510587 2.25597
-0.771793 -1.23337 -0.54892 -1.10217
-2.24347 6.37081 -0.500044 -17.8885
-1.14502 1.10114 1.06831 154.778
-0.373578 0.495361 1.98578 -5.90393
1.04431 0.39617 0.513786 -0.497883
1.52943 0.497331 1.8835 0.252085
0.949696 0.600937 -0.090192 10.3967
-0.451108 -2.70863 3.18589 7.32096
0.531674 -1.43248 5.56138 -0.213925
-0.425238 -0.095448 23.487 2.70417
-1.96929 -0.135454 0.946276 6.10145
-2.05103 0.47368 -0.0929531 0.222973
-1.9949 -0.158836 0.634272 -0.00177299
0.0115357 -2.02547 -0.708572 0.483967
-0.607443 -0.0923799 0.748306 -5.02867
-1.63523 -2.65194 -0.521802 0.141406
0.0964362 -28.9638 -5.71012 0.25579
-2.25774 -0.762639 -1.05236 -11.9606
0.259106 -0.450232 -0.141049 9.54001
3.58003 -0.103623 -0.158573 -0.227382
-0.160017 7.37064 -4.74838 -3.03665
0.239369 -1.9235 1.24699 0.0330572
-1.34252 -25.3374 -14.3641 -3.71525
-0.668232 -0.692544 2.88644 12.5975
-14.5178 0.451794 -0.729468 -8.64534
-0.840519 1.77769 3.49586 -1.19707
0.438106 -1.19983 -1.90191 -0.43434
-9.09383 1.03861 0.89419 0.646736
9.95583 -0.651115 0.649493 0.0168584
-3.97031 1.05314 -3.5235 0.752881
9.30702 0.674172 0.741156 -64.9018
-5.60973 0.0359256 4.69271 0.555324
-0.317352 -2.28325 -70.1381 0.218564
-9.19376 -0.27325 -3.15502 -4.00048
0.405264 -0.319043 1.06318 -1.18012
0.77752 3.04888 -2.74591 3.19965
-0.174432 6.16839 -18.0397 -0.632654
0.123762 4.16621 4.24005 0.917247
0.383023 8.18268 3.59334 -0.0542994
1.81866 -1.65816 0.15317 4.06578
-2.45612 -1.65142 -0.127453 3.21957
2.78453 -0.150293 -1.06154 -22.9407
-0.553368 0.460853 0.616014 1.1589
2.58226 0.176458 3.35363 0.532809
-0.384799 -0.0551195 -6.54743 -0.476927
-0.78047 -0.0238027 0.674293 -0.0445961
0.64261 0.468625 48.926 0.25249
-0.144027 -0.793021 -0.00183081 0.267326
1.011 -0.0304771 -0.199396 -2.79016
28.2324 -6.62773 0.980415 -2.44135
1.85928 -0.114252 -0.749134 -0.835465
-0.165937 1.74176 -0.998753 2.35314
3.71245 -5.77963 -3.18316 4.86235
2.13015 -3.33413 0.775808 0.866201
-2.20538 -0.463533 0.169468 1.49026
0.440773 11.5631 0.696276 -1.96836
63.3462 -0.38646 1.41103 0.611204
2.12358 1.20075 -3.32152 3.87153
-0.620964 -0.88357 -0.0869905 8.06751
-0.942703 -1.00855 -1.3145 1.70008
0.58338 0.986627 -0.442068 0.536143
23.6048 -4.0872 -3.16865 3.51783
-0.250462 -2.90234 -1.34659 0.721564
1.17885 1.33863 -0.796696 0.0724484
1.17679 1.29209 0.580185 2.11609
-0.125221 0.872215 1.14619 -0.0699153
-1.49394 -2.32847 37.8081 1.66894
-0.717373 0.167275 -0.0945637 1.1441
-4.63932 0.000262521 8.274 0.629972
0.255132 -0.921773 -3.48656 -13.9449
0.188476 0.0118314 -2.66738 -0.115536
-0.26394 -0.0812038 -0.0408689 -1.46196
-4.60295 3.29363 -0.766047 0.129257
-0.06983 0.21513 1.28419 0.37411
1.07659 0.496072 5.97744 -1.29162
0.53547 -2.30303 -33.1335 0.361295
0.156107 0.40648 -2.13022 2.68592
0.606866 -1.37348 -6.13828 -0.497685
-0.214504 -7.03881 -0.590788 1.14542
-2.22349 77.2793 -0.212284 0.377008
2.36389 0.237483 0.200096 -0.813582
0.454489 -0.286488 -0.464267 -0.413652
0.176569 -0.526021 -1.15274 2.92838
-0.236969 -1.58526 1.69397 -1.34437
8.34111 -0.914837 0.289173 -24.4003
1.1334 -0.889617 21.2341 1.3593
6.95459 0.111042 0.276007 -2.28675
-2.81858 -1.41446 -172.312 -2.51489
-0.580162 -0.758078 -0.355881 -3.0836
-0.594891 -0.0614942 -0.324511 -0.878853
-2.84499 -0.529299 0.0701955 0.183601
0.499768 -0.0438823 -0.422738 0.901138
-0.53766 0.657805 3.56919 -0.459407
-0.91798 0.280976 0.907967 -0.306042
1.19147 -1.76561 -4.63532 0.0823012
-0.812228 -0.871869 4.02327 -7.12974
0.12911 -35.4337 1.88095 -0.613896
-0.588241 -3.34252 0.473056 -0.528814
2.40516 -0.931719 6.86832 -0.3952
-0.336311 -0.995816 6.45066 0.615592
24.5601 1.32367 0.582818 0.526691
0.74564 -1.72626 1.27808 -1.86047
0.679333 0.0262297 6.15233 -0.180776
-2.06495 2.29923 0.421247 -14.5936
-3.98216 -0.289885 -1.87408 -0.766993
0.0900247 -37.3543 -2.14364 -2.46823
0.196194 0.889869 -1.83556 0.740736
1.144 1.95472 0.268582 1.84925
-0.1611 -0.334855 -0.53939 -27.5539
0.0332197 -0.445385 11.0613 -1.4911
0.709445 -1.65174 -4.05449 0.326583
0.170501 -0.274417 -2.80628 0.725178
1.03376 -1.54523 25.5354 0.856803
0.670727 0.802188 -0.798688 0.209912
0.423914 -0.29695 11.6808 -0.305064
-1.03878 0.0742358 0.720002 -4.8039
1.09374 -6.04298 1.0155 -1.53392
-0.118748 0.228989 -0.48369 -0.297271
-2.53802 -0.359708 0.264874 -0.561788
1.13081 0.359424 -3.52144 -0.690712
-0.366954 0.614551 -2.72404 0.850695
-4.02598 0.40633 -3.67999 -0.417451
-0.0249645 1.0889 0.323149 -0.573346
17.8214 -5.1945 -3.03517 1.77198
1.02264 -0.526553 0.318883 2.45366
1.16952 3.61402 -9.43807 -0.637254
1.35121 -1.30855 0.52073 -3.95221
1.24244 2.37845 -1.86755 0.192339
0.992555 0.804722 0.255172 0.243448
-0.143024 0.265149 -0.130026 -0.450424
-1.43168 0.0914442 -1.43927 -6.59694
-1.81895 0.356601 -1.62573 1.40052
1.44542 1.33729 0.246249 0.47404
2.98521 -0.918921 0.465415 1.06626
0.540144 -0.179906 0.00505042 40.2969
-0.0642978 -0.408832 -0.277312 -1.28869
-4.74232 4.35699 6.64223 0.734716
-0.384382 0.756244 0.0469994 3.39129
3.63685 -0.123038 -0.203667 0.060385
-15.9923 -2.60075 0.0481418 7.10846
44.5961 -0.883747 0.923866 0.531222
-0.789136 1.9676 -0.154998 -1.27467
0.242782 -10.7342 2.45407 2.384
0.734704 0.0604596 -0.350845 3.17035
0.437209 -12.9649 1.32998 0.970699
-2.36032 0.246541 0.429994 -0.850383
2.38796 0.33175 47.1215 -13.4305
-0.020175 0.0917641 -0.73749 18.4608
0.9009 0.0174296 0.0590035 0.217945
-0.45846 9.33577 -0.829939 0.575114
-0.0347999 3.80955 -0.408791 -1.0739
-0.550993 -0.427259 -312.425 0.822631
-1.5786 0.520464 0.327108 3.13548
-0.0696302 0.0952741 -0.36523 -1.33419
0.51966 1.94779 1.63292 -0.474327
0.165257 -2.13062 -0.0808108 0.649598
0.462527 -2.46127 -1.06477 -0.501991
0.248408 1.33383 -8.50173 -1.27064
-0.991974 1.21838 -1.53544 4.4589
0.980242 2.00446 1.37822 0.412948
1.15962 -0.578572 0.113092 -0.843712
1.03441 2.34132 -1.05829 -0.48021
8.23356 -0.730282 1.50583 0.0254639
-2.35185 -1.21441 0.145144 18.4974
-0.583993 -6.20928 -0.382012 -1.85789
-2.24758 -1.34561 0.224828 0.622585
0.523599 -0.497949 0.472027 -0.867798
-0.228592 0.86666 0.572928 -0.081767
2.88166 -0.930729 0.251688 -1.04909
13.9702 -5.12096 -0.130183 0.281761
-0.762367 -3.38369 -2.07033 63.9294
-0.192757 -0.450118 1.92443 0.576781
-0.511441 -5.72377 0.913172 1.11115
-1.14862 -1.30204 -1.71502 0.341797
-0.28383 -0.0615905 -0.195773 0.307115
1.4882 -1.52145 1.32086 0.856897
-0.366363 0.160316 -0.697659 0.0784163
0.673659 -0.376678 0.282154 -0.151713
0.933134 0.282486 0.617894 0.406118
1.90199 -2.10664 -0.0285182 -0.243207
-0.749343 -1.23694 -2.24872 0.761676
3.40653 -1.04604 -1.07845 -0.272115
1.01077 0.422246 0.186165 0.465524
-2.60708 1.37214 2.01706 0.107621
1.19719 11.548 -2.4321 2.74789
-0.645503 2.15414 -0.300385 -6.59542
0.172912 -7.42453 -0.541303 -1.98208
12.6228 0.46417 -1.35638 -0.466402
0.196388 0.393093 0.494933 5.08269
0.400533 -2.09401 5.95597 0.16412
-0.114527 -0.329716 -1.4203 -1.54439
2.2665 -4.07877 0.502957 -0.378723
-1.09899 -1.8609 -0.0181453 4.73869
-4.90205 0.983339 37.2222 0.566684
1.0059 1.51843 -2.23634 -0.104729
1.22781 -11.9191 -4.07816 -6.32432
3.8574 -1.65932 -14.7829 7.37943
-0.53434 1.16158 -0.774942 1.13538
-36.5175 -0.956391 0.0863076 2.24305
-0.279928 -1.20984 -1.25526 -0.912888
-0.876096 6.39265 0.484269 1.92089
-0.679886 1.2844 1.49639 1.83858
-1.46581 3.75807 -0.620123 0.619024
-0.156568 -2.07802 -0.897877 -97.8936
-1.01985 -1.27859 -20.5732 -1.80205
1.83216 0.530312 -0.560464 0.10583
-0.424458 0.770739 3.83385 0.515193
8.26468 0.477584 0.0664042 -246.85
2.55186 -0.0544784 -1.40859 -1.2671
-0.66496 0.28559 -2.19987 -13.0626
-1.11044 -3.83559 2.64716 0.02384
0.214292 1.48767 -13.2887 0.156285
0.228398 0.0819428 0.919292 -0.247012
28.4021 0.677233 -0.749708 0.27658
5.50621 2.04865 2.47624 6.39974
-2.92851 -0.235525 -0.554844 0.387769
-0.103039 -0.102872 4.51109 -18.6135
0.163858 0.545721 -1.14008 0.370489
-9.27242 1.21327 0.702197 1.20772
3.13055 0.470523 15.9895 1.95298
-0.265204 -0.21266 -0.569608 0.898123
-0.348165 0.117307 -0.148053 -1.93797
0.689467 -0.631873 7.30564 -1.16654
0.173871 3.15221 0.455789 -1.66813
-0.168378 -0.500873 0.595177 0.225577
-0.0442745 -1.12425 0.153817 0.252665
-5.19825 -0.25643 0.589952 0.575672
-0.950404 -1.46228 0.17828 -4.81105
-1.06871 0.19973 0.96114 0.306856
0.257596 -3.42657 0.526099 1.07752
-0.402367 -5.46064 -0.0104694 7.09266
3.63945 118.588 -1.29822 -0.521807
4.34734 6.42802 9.9855 -3.21894
0.897599 0.244739 0.492411 0.146711
-0.66844 0.748976 -3.46957 3.20537
-0.398582 -0.0966009 0.882699 5.42573
-0.258362 0.94085 0.0491439 1.30046
3.51766 -4.08082 0.610895 -1.83509
-0.415964 -2.15189 -5.74466 -0.231111
0.648139 3.47052 -2.31817 -0.530593
-0.907027 -0.973406 0.335377 -3.30791
0.614168 9.77763 1.25932 4.14646
-4.00261 0.279773 -2.24194 2.07283
0.580771 -27.9669 4.40242 0.586348
7.61166 -0.240418 -2.06397 0.461489
-3.99339 -2.3701 -6.61123 -0.820103
-6.95253 -7.23343 -1.93138 3.19624
-0.298454 1.64697 -6.86984 0.327925
0.612897 -20.9076 -1.71547 -0.903694
-0.404971 0.305459 1.69622 8.66271
1.83554 -4.60355 12.0996 0.221487
0.345209 -0.143422 57.1758 1.00231
0.229108 0.961321 14.7397 -0.996368
0.0291244 -0.490157 -11.3937 0.412074
-0.527619 3.86174 0.656627 -2.91248
3.60789 -0.495633 1.34379 102.815
-0.371341 1.00335 0.837574 -1.38252
-0.570084 -1.29825 1.81836 22.0773
-1.48144 -0.575583 10.9335 8.22544
-1.5468 163.045 0.0757818 -0.800321
-0.237907 -0.203296 65.9266 -0.463088
-0.423604 0.480364 -1.54833 -3.85999
0.034797 93.9866 2.06142 -0.105506
2.27642 -0.813071 1.20401 0.0716347
-5.25714 -1.72832 0.24004 1.17241
-5.31626 -0.560093 -1.08202 -2.06194
-1.21062 -2.10946 0.0650143 -1.07754
-0.4662 -0.0353785 0.248976 0.587886
-1.32748 -1.15731 -6.11543 -1.08387
5.41229 7.00612 0.193589 2.66892
-0.519127 -0.739524 -18.5287 -1.85802
0.246855 0.286381 16.6103 -1.0351
-0.489191 -13.6342 -0.5478 2.73307
1.18808 -1.74407 0.454324 -0.949224
-5.09519 1.12271 0.139913 0.662328
0.644787 -11.6482 -4.43645 1.11162
0.342277 2.536 0.0235296 3.19538
-4.4043 -0.658789 -0.0121469 -0.0320992
0.630334 0.667131 0.055604 1.33688
2.47057 -0.081336 0.926922 -3.16984
0.648666 5.16008 3.68903 -0.850101
