N1 N2 N10 N100
0.00619515 0.83073 0.728362 0.959092
1.18645 1.7708 1.06531 0.853931
0.196916 0.515298 0.900827 1.05542
2.87214 0.68351 0.812774 0.913828
1.18685 0.455541 1.04962 1.14618
0.810845 0.958721 0.812847 0.891605
1.56288 1.67419 0.870665 0.844478
1.67065 1.94577 1.24328 1.03369
2.23376 1.00637 1.08386 0.931183
0.372384 0.0730099 0.644846 0.897947
0.0490449 0.109824 0.746322 0.807347
0.653798 1.68323 1.41057 0.9327
0.394427 1.0052 1.20533 1.04699
1.03818 2.17359 0.778543 1.04397
0.270464 0.878085 1.60073 1.20828
0.351476 0.73648 0.995786 1.07742
0.265897 0.804677 1.07013 0.985586
0.140154 1.50192 1.01179 0.897865
2.15019 2.5136 0.5126 0.947196
5.9753 0.78554 0.77169 1.02295
1.74921 0.960335 1.33242 1.06887
0.0873184 0.663729 0.931589 0.975846
0.0240037 0.314335 1.58115 1.32889
0.151341 0.608269 1.06247 1.09539
0.668953 1.62617 0.718768 1.06209
0.646078 1.79414 1.4581 0.84735
0.708402 0.379834 0.554758 0.957032
0.106329 0.462341 0.842866 1.02072
0.318856 0.825173 0.648313 1.08845
3.03323 0.842439 1.23004 1.07688
0.0404444 1.28602 0.969271 0.814196
2.34945 1.71911 1.03417 1.1898
0.0188983 0.053392 1.04342 1.21144
0.83636 1.2047 0.764555 1.01974
0.0628788 0.88521 1.22129 1.11394
0.134892 0.566021 0.420072 0.931723
1.16995 0.273266 0.655692 1.06414
0.448944 1.1163 1.28421 0.921678
0.0839356 0.507332 1.1744 0.946037
2.09138 0.324878 0.891855 0.901989
2.37712 0.184546 1.45251 1.08657
0.148211 0.181554 0.761364 1.22152
1.17184 1.11276 0.922775 0.934025
1.72438 1.01073 0.840511 1.029
0.994608 1.61854 0.456199 0.87238
5.21242 0.422224 0.98493 0.969133
1.102 0.365335 0.812827 0.882343
1.39019 0.841439 1.27247 1.05284
3.8181 0.877367 1.10209 1.11789
0.809224 1.05015 0.887853 0.859517
0.96745 0.880135 0.977327 0.911339
1.11821 0.667336 0.992844 0.940925
1.1594 0.639977 0.831399 0.911936
3.27119 0.0322401 0.51556 0.949209
0.322265 0.673184 0.633054 0.886075
0.277018 2.38543 0.702182 0.882801
1.51126 1.13873 1.29569 1.01304
0.434256 0.450992 1.52357 1.06422
0.602551 1.09244 1.5033 1.10904
1.06071 1.06289 0.602286 0.910944
0.0310791 0.506869 1.25783 0.900282
1.06468 0.517901 0.930299 0.992227
2.81219 0.805454 0.674424 0.931906
0.569753 0.933349 0.800669 1.17896
0.880849 0.121209 1.05063 1.18462
0.429816 0.978235 1.03698 1.05113
0.0071768 1.59644 1.21979 1.08298
1.85399 0.739205 1.07726 0.885212
1.89311 2.87748 0.896149 0.856671
1.24732 0.22249 1.48216 1.00591
0.437413 0.0900475 0.714071 1.05781
0.376967 2.35585 0.853459 1.32366
0.148433 1.49085 0.907383 1.05238
1.14478 0.56468 1.18767 1.09837
0.345662 0.323672 1.50278 0.919178
0.612703 0.149523 1.00609 0.960247
0.841775 2.0502 0.774575 1.02107
1.01047 1.73389 1.07612 0.885202
0.672098 1.25208 0.917152 1.02521
4.09244 0.248584 1.6475 1.14298
1.56915 0.48325 1.10573 1.10938
0.222394 2.38246 1.267 0.925679
0.362179 0.702071 0.780423 1.0252
0.465373 1.99838 0.764522 0.792228
0.14806 0.319156 0.917142 1.03214
2.40778 0.65794 0.533521 1.02599
0.762527 1.20715 0.48478 0.899733
0.851421 1.04343 0.74197 1.16272
0.00611892 1.42632 1.18512 1.0172
1.33424 0.453142 0.994753 0.995757
0.283452 0.904808 0.53725 1.00997
0.204444 0.935647 1.03751 1.0514
0.35653 0.18135 0.795913 0.955304
1.44668 0.671928 1.41497 1.01764
0.713182 1.44866 0.968184 1.00862
1.66214 0.681467 1.0334 1.02839
1.17946 1.1237 1.13456 0.844706
1.37367 0.191176 1.02273 1.10496
0.69314 0.761432 0.809715 0.963746
0.359177 1.33296 1.30552 0.815683
1.55786 1.44424 1.05091 0.937157
2.47225 0.946543 0.836891 1.19327
0.364559 0.719597 1.13621 0.989041
0.851873 0.307359 0.825094 1.02727
1.78636 0.561869 1.06295 0.900862
1.29377 1.87778 0.997537 0.887006
0.195243 0.321157 1.1451 1.00621
0.419879 1.63122 0.465302 1.05655
1.07807 0.434111 1.09121 1.02002
1.48589 1.56957 0.828229 1.02117
0.0364684 0.861383 0.709348 1.0027
0.907215 2.27801 0.836127 0.943352
3.72479 0.589107 0.75253 1.1257
1.23949 0.216606 0.505808 0.877878
0.662022 2.01136 0.806033 1.10649
0.664307 1.69657 1.19379 1.02014
0.889293 0.504105 1.1488 1.1771
1.18485 0.136405 1.22516 1.13223
1.11459 1.76415 0.759254 1.17104
1.29959 1.06153 0.854037 1.0416
1.4065 0.497527 1.64875 1.12529
2.87775 0.27242 1.62396 1.08778
0.254456 1.93203 0.575558 0.931863
0.0679441 2.63156 1.23012 1.04511
2.46954 1.03891 1.08182 0.915241
1.96024 0.820522 0.335125 1.05133
1.1086 0.866465 1.19586 1.10102
1.89433 1.8649 0.690846 0.974411
0.466 0.830197 1.18803 0.908164
0.766017 4.62569 1.38613 1.09969
1.55373 1.43653 1.20008 0.900194
2.70153 1.02769 0.730748 1.0319
0.505392 0.417245 1.06727 0.904472
0.423145 1.40374 1.17716 1.0321
3.52102 0.458998 1.68256 0.853062
1.19853 0.13708 1.3808 0.860673
0.186612 0.782684 0.791192 0.859911
0.984902 1.14988 1.17752 0.986141
1.30027 0.500122 0.809217 1.00322
1.0287 1.62045 0.793046 1.0837
0.272782 0.970107 0.869405 1.14729
1.73772 2.59043 1.23804 0.958326
0.192109 0.488895 1.50596 1.08719
0.475563 0.420212 0.476454 1.00306
1.81477 0.154947 1.03421 0.919825
0.205351 0.48102 0.558691 0.950758
0.988022 0.66282 1.2746 0.852042
0.961962 0.319862 1.59138 1.05429
1.57956 0.80659 0.523737 0.98712
0.201881 0.77684 0.98704 0.906512
3.16578 0.84759 1.97093 1.07031
0.496029 0.93802 1.07345 0.995908
0.875097 0.56267 0.509341 0.991609
0.109786 1.52937 0.958706 0.806918
0.498098 1.78535 1.19481 1.00262
2.12165 1.62358 1.00952 0.97307
0.714653 1.22441 0.783303 1.10471
0.117252 1.32701 1.10746 1.06041
1.82781 1.3573 0.848359 1.19709
0.550232 0.0788047 0.874779 0.982504
1.16131 1.95079 0.890616 1.0452
1.44965 0.339366 0.681945 1.13215
0.315972 0.653604 1.33203 0.853515
1.97735 0.850384 1.23264 0.925038
0.217865 0.790237 0.952535 1.085
0.549504 2.08913 1.03066 1.02917
0.378026 0.502578 0.637827 1.03775
0.0341127 0.387648 0.955543 0.976691
0.24296 0.181954 1.07472 1.0653
1.13739 1.63154 0.863275 1.00147
0.00235563 2.13456 1.34704 0.904952
0.178655 0.336229 0.67213 1.02444
0.606162 1.88964 1.27885 0.831681
0.747308 2.05167 1.23383 1.22795
0.0374418 0.164022 0.94818 1.00609
1.16009 0.971021 0.863719 0.887086
0.550904 0.845074 0.814036 0.910624
0.149763 1.16135 0.842779 1.06462
0.337584 2.4932 1.46673 1.00064
2.43068 1.33625 0.883841 1.03445
0.330927 0.410369 0.740443 0.919148
0.0241698 1.73929 1.8999 1.03587
0.268366 0.961118 0.890654 0.899284
0.419713 0.914468 0.840107 1.02994
0.429492 0.846899 1.21173 1.07978
0.180832 0.691443 0.830033 0.88353
0.610483 1.37209 0.759497 1.10129
0.873543 1.02899 0.497583 0.898816
0.226051 1.82822 1.04293 0.940376
3.45709 1.35845 1.09894 0.994948
2.18509 1.34196 0.750029 1.07878
0.00692222 0.832309 1.26836 0.967703
0.626764 1.44912 0.811406 0.966555
0.274372 1.72561 1.13409 0.988208
1.19489 0.313726 0.927346 0.948929
1.80011 1.02019 1.35369 0.891879
0.101624 1.11495 0.86746 1.02607
1.36899 0.244358 1.19865 1.081
0.308806 0.363033 0.651537 0.880097
0.308618 0.429403 0.86693 0.883189
2.10535 1.59775 1.45697 1.03073
0.70719 0.445154 0.775506 0.856586
0.559003 0.999808 1.00844 0.89111
4.68188 1.48914 0.949453 0.838294
2.23504 0.360814 0.8141 1.25293
3.02652 1.86787 0.743048 1.09378
0.579156 0.231121 1.07583 0.894126
2.4679 1.88227 0.668598 1.16223
0.729904 1.90864 0.956909 0.952675
0.274115 0.34146 0.901493 1.06264
0.882926 2.09619 1.2464 1.18387
0.404199 0.757685 1.34625 0.914619
1.11747 0.470033 1.56507 0.908919
3.59741 1.17345 1.05417 0.909227
0.0574095 0.778148 0.834366 0.985922
0.3386 0.663127 0.71281 0.954085
0.0534695 2.39733 0.82693 0.963511
0.543248 0.345453 0.683284 1.00419
0.55502 0.660673 1.36771 0.795177
0.4553 0.888443 1.10085 0.845183
0.522252 0.768635 0.478297 0.969849
0.277893 1.54153 0.924063 1.07317
0.33229 2.60516 1.2463 1.00062
1.70708 0.486169 1.37869 0.854263
1.63102 0.822491 1.16284 0.99549
0.30498 0.435336 1.4083 0.953772
0.214384 1.46674 1.30272 0.895594
0.945842 3.45176 1.75065 0.830971
0.747194 0.530347 0.906513 0.952363
0.448962 0.738602 0.787211 0.905701
0.209467 1.69319 1.06814 1.01702
1.61171 0.812812 1.34759 1.08108
2.12205 0.914311 1.18073 1.01325
0.637872 1.43871 0.837205 1.00428
0.816461 3.01853 0.495934 1.1015
0.409065 0.533618 1.29268 1.09182
1.80373 1.06352 0.780892 0.973125
0.526609 1.54337 0.728269 0.902052
0.00875922 1.8925 1.39025 1.18287
0.0534601 0.341954 0.916031 1.04323
2.20182 0.733789 0.552269 0.949252
1.73158 0.992384 1.34455 0.859145
0.0358661 0.472152 1.532 1.10823
2.42566 0.420344 0.653093 0.943047
2.08992 0.0430555 0.623177 1.05749
2.0157 0.367262 1.16745 1.12566
1.39517 1.80382 0.813228 1.2043
0.746206 0.330906 1.58394 1.05684
0.196729 0.641833 0.589637 0.943384
0.793903 1.88629 1.03892 0.996896
1.50049 0.818252 0.906179 0.871467
0.275841 0.979231 0.973732 1.00287
1.5596 2.2056 1.2798 1.08439
0.879153 0.95035 1.5081 0.976437
0.567813 2.58714 0.731231 1.03295
0.779421 0.863276 0.75787 0.79638
0.384257 0.880828 1.5805 0.978513
1.08702 0.585258 0.752449 1.03107
0.107853 0.480448 0.837701 1.11301
1.68719 1.49329 1.20424 0.809287
2.85796 0.442766 1.0599 1.03375
0.217039 1.09252 1.43652 1.13388
1.6715 0.928703 1.22954 0.791985
0.648456 1.08408 0.810417 0.912601
1.32138 3.21106 1.47828 1.10147
0.116842 0.56759 0.470276 1.02081
2.31162 1.3263 1.01651 0.938141
0.91017 1.25095 0.987783 0.919619
0.161384 0.418623 0.944201 1.00171
0.293465 1.2662 0.873648 0.914527
4.82234 1.00483 1.63426 0.78914
0.38334 1.40083 1.07133 1.13902
1.61756 3.34325 1.08672 0.839379
0.19319 1.51217 0.559178 0.964167
1.05388 1.18232 0.960615 0.714991
3.11926 0.865747 0.7057 0.991824
0.186052 0.402995 0.444604 0.918936
0.288674 0.345002 0.716236 1.1831
0.616217 0.759949 1.3462 1.04421
0.621522 0.288626 0.934962 1.21145
0.815978 0.956307 0.832418 1.05698
0.221289 1.0678 0.677454 1.02565
0.220344 1.39701 1.30159 0.857231
0.39829 1.25091 1.01041 0.863438
0.428448 2.41659 1.14505 1.07975
0.459974 0.238007 1.15107 0.882152
0.256197 0.879074 1.47928 0.941568
1.00037 0.408249 0.456675 1.17658
0.174612 0.729882 0.672887 1.05218
0.0943073 0.366685 2.09938 0.730097
1.05563 0.930233 0.629305 0.996382
0.277802 1.94127 0.620154 1.07816
1.31308 0.865011 0.888425 1.08237
0.965328 0.41512 0.540103 0.947244
0.895467 1.64667 0.990599 0.84312
0.95847 0.347642 1.12679 1.06255
1.27809 0.210194 1.34998 1.12676
0.901342 1.3879 0.973288 0.942617
1.72949 0.170516 1.47303 0.904562
1.00308 0.451423 1.19804 1.10549
1.67026 0.66314 0.999895 1.23125
0.889521 0.611414 1.4934 0.859859
1.47157 1.18904 1.40799 1.15894
2.2696 2.3438 0.61923 1.03713
1.51741 1.23005 1.6982 1.09266
0.903146 0.880308 0.560956 1.04732
0.533181 0.560968 1.05898 1.02435
0.239905 0.580061 1.37206 0.915043
0.178145 1.92804 1.7282 1.00911
1.04369 1.60072 0.900513 1.02396
0.0861261 0.686835 0.74805 1.02934
2.95211 1.58687 1.19834 1.16702
1.2864 0.411095 1.17684 0.913571
0.0804003 0.811649 0.85621 1.01363
2.26823 1.43156 1.15359 0.861583
1.95433 4.06507 0.722102 1.04717
0.98602 1.75076 1.25042 0.992169
3.42854 0.0777887 1.18364 1.03585
1.42579 2.59096 1.15411 0.904815
0.245514 0.651031 0.754363 1.10393
1.52634 0.804832 1.93915 0.964138
0.883496 0.58751 0.834808 1.14643
0.572952 2.55865 1.14527 0.998713
1.02299 0.873872 1.12454 1.19033
0.661992 0.28399 1.13106 0.917728
0.19601 1.21239 0.736076 0.906919
0.748864 1.96239 1.05295 1.02586
0.522057 1.21807 0.97884 1.13565
2.23691 1.28173 0.719245 0.954855
0.235498 1.73784 1.02349 0.992977
0.725604 0.958196 0.35281 1.06914
0.2743 1.42235 0.756604 0.895487
0.0703108 0.635145 0.821587 1.03162
2.0227 0.427972 1.69843 1.10321
0.0665091 1.35139 0.960791 0.971548
1.35824 1.11079 0.811838 0.918105
1.02022 1.10928 0.733995 0.865446
0.24721 1.73317 1.27653 0.944956
0.0285515 0.855756 0.978324 0.873124
0.0021264 1.14962 0.868276 1.14368
1.03423 0.336243 0.840156 0.892801
0.656284 0.716033 0.661623 0.899036
0.2255 0.949504 0.755994 0.864818
0.603783 0.215094 0.589973 1.0091
1.54118 0.950443 1.30642 1.07458
0.841984 0.397274 1.50378 1.00706
0.659018 1.16374 0.53338 1.01115
2.1473 1.71409 1.20371 0.933661
0.0660401 0.261539 1.73638 0.891114
0.564848 0.413711 1.00681 1.05915
0.319005 0.980635 1.14611 0.943834
0.853274 0.532511 0.387929 0.966413
0.643562 0.750706 0.579492 1.08334
0.562943 0.63357 1.22743 0.973624
1.27231 2.10628 0.842516 0.906975
2.76151 0.263971 1.56151 0.9624
1.092 1.05056 0.533336 0.985345
0.610133 0.458953 1.14193 1.08738
0.543637 0.753076 0.637932 1.11076
0.978628 4.78251 0.925213 1.13626
0.0624297 1.78249 0.816029 0.891195
2.01703 2.16931 0.572413 1.00945
0.0424924 0.723098 0.774898 0.997039
1.87927 0.720031 0.732913 0.886996
0.245383 1.35421 1.3241 0.899988
0.503748 0.351868 0.842429 0.930204
1.79634 2.38998 0.884731 1.05019
0.665498 0.497129 1.00808 0.969514
1.42699 3.36047 0.848153 0.850203
1.00779 0.725888 0.980496 0.931028
0.0224728 1.58568 0.788227 0.780779
0.356146 1.65367 0.835332 0.82516
0.369062 1.0678 1.2994 1.29264
1.03029 1.3148 1.1272 1.06366
2.73924 4.03646 0.3807 0.96214
0.093733 0.509533 1.74552 1.11865
1.6466 1.21259 1.44241 0.856673
2.12348 1.10952 0.836391 0.928276
0.540866 0.770052 0.665703 1.00137
1.20937 0.384594 0.750602 0.818587
0.641717 1.05083 1.25267 0.993774
0.826761 0.131344 0.938014 0.905082
0.313753 0.231255 0.801987 1.03192
0.21603 0.702759 1.31124 0.91806
1.03243 1.484 0.550312 0.896943
0.290038 0.980809 0.977923 1.05641
0.831249 1.01122 1.11956 0.964491
2.75394 1.10295 1.4501 0.901736
1.04713 1.19619 0.771613 0.898231
0.105093 0.796922 0.682157 1.1855
0.854325 0.591552 1.28194 1.01768
1.17392 0.495005 0.755328 0.837271
1.63986 0.700573 0.529357 0.900766
0.982766 0.663454 0.99717 1.14696
0.578456 0.790932 1.23455 0.971541
0.547864 0.332143 0.905879 1.00224
0.040159 1.22132 0.721119 1.07318
1.31034 0.269435 1.14624 0.995664
2.09425 0.327335 0.528277 0.987559
0.531484 0.0480414 1.0606 0.931243
1.00477 1.25938 0.816014 1.03151
0.294616 1.41926 1.25951 0.866695
0.162973 2.97166 0.970025 0.961701
1.57331 0.718465 1.15744 1.05675
0.46038 1.27899 1.00191 1.08238
1.24648 0.347137 0.747337 0.887689
1.33555 1.0604 0.922757 0.901409
0.605094 0.159859 1.00392 0.956032
1.17375 0.490425 1.09255 1.07324
1.21845 0.308353 1.34962 1.08347
0.0376152 0.624484 0.656126 1.04913
4.83954 1.36663 1.05227 0.877265
1.07696 1.36929 0.729618 0.995596
0.490601 0.924131 0.537088 1.11283
1.79807 2.77566 0.797613 0.907224
0.582357 0.134236 1.85998 1.0471
1.98336 0.981315 1.18613 1.11244
0.551884 0.814075 1.18675 0.901314
1.48269 0.308067 1.56392 0.984329
0.646853 0.165509 0.983318 0.946525
0.172104 0.17806 1.40038 1.03915
3.81074 1.83804 0.695016 0.963928
3.05317 1.34446 1.2776 0.891901
0.0694205 3.20477 1.49093 1.06193
0.688963 0.409475 0.705503 0.87276
0.288252 0.582306 0.549364 0.766929
2.39769 1.09771 1.17371 0.985913
0.869938 0.769123 0.622137 1.01653
1.86331 1.46103 0.610482 0.91984
3.78841 0.469805 0.467425 0.834501
0.125876 0.708191 1.48956 0.895728
0.76855 0.921174 0.794419 0.935357
1.08077 0.648181 0.925588 1.11727
0.636427 0.649017 1.05609 0.819726
0.135323 0.864667 0.804499 1.04221
2.19507 0.466278 1.16343 1.04249
0.0533288 3.1388 1.16486 0.918442
1.72233 0.832207 0.662399 0.861248
0.155779 0.872351 1.00595 0.845951
0.382353 2.25184 1.06826 0.974332
0.850267 2.26439 0.437465 0.958625
0.528977 1.06384 0.961587 0.857755
0.151144 0.842441 0.801504 0.974534
1.0738 1.33113 0.626266 0.979507
0.174329 0.43247 0.298177 0.948081
0.0322766 0.617231 0.532082 0.988152
0.165167 1.39082 1.03319 1.02723
1.54416 0.674021 1.24461 0.890557
1.10299 1.30821 1.46362 1.10494
1.30342 1.96032 1.08602 1.07293
1.06375 0.0893275 1.61441 1.09376
0.044077 1.2595 0.571322 1.18891
0.0677463 1.33199 1.65877 0.821538
0.700152 1.2337 1.50257 1.09307
1.44382 0.373326 0.633703 0.808033
3.93943 1.13565 1.07726 1.01873
0.375326 0.510003 0.840831 0.961549
1.53876 1.90082 1.09007 1.02094
0.0656839 0.193718 1.83761 0.97744
2.51734 3.21161 1.58912 1.08257
0.182304 1.53638 1.14605 1.05871
4.45519 0.35939 1.15124 0.913381
0.915745 0.637644 1.09967 1.07563
1.41719 1.67869 0.867063 0.897523
0.227649 0.762587 1.34692 1.1609
0.861166 1.50855 1.1979 1.13609
1.12184 0.767645 1.28388 0.974374
1.16445 0.450734 0.713751 0.874157
3.6577 1.18323 1.21374 0.930841
0.185357 0.527051 0.9075 0.763902
0.635845 1.28893 1.38914 1.08906
0.159088 0.789038 1.07642 0.935798
1.2894 1.19924 1.30295 0.908222
1.42322 0.760322 1.01742 1.03287
0.168424 2.86983 0.60607 1.20789
0.486362 1.70016 1.32272 1.13507
0.138018 0.641175 0.926213 0.870862
4.34264 0.923277 0.933013 0.967643
0.241116 0.713842 0.823755 1.00325
1.00422 0.70529 1.30535 1.08038
0.133424 0.753931 0.866372 1.03457
0.342545 2.57589 1.08897 0.776252
0.947329 2.28847 1.058 0.821572
1.89571 0.438967 1.0541 0.978484
0.897874 0.466665 0.904952 0.90429
0.0993326 2.00461 0.838998 1.00285
0.705982 1.80876 0.655352 0.834974
0.675782 1.27035 0.772415 1.14637
0.310276 0.0433275 1.3852 1.0633
0.167666 0.4888 0.743258 1.02764
0.287079 1.00391 0.594378 1.04009
0.78644 1.7525 0.590789 0.928543
0.082314 0.878801 0.721832 1.02478
0.606256 0.0224357 1.16852 0.99082
0.175342 1.17215 0.773904 1.1729
0.10887 2.52377 0.775585 1.14302
2.33754 1.26979 0.936735 0.944866
0.641673 2.63229 0.789938 0.874592
2.28032 0.63463 1.41116 1.05977
2.48256 3.8628 0.856173 1.16621
0.515448 0.67027 0.678282 1.06377
0.205875 0.307656 0.953227 1.04938
0.584097 0.410361 1.45628 0.981238
0.618862 1.48459 1.66269 1.07219
3.28732 1.03364 0.894481 1.1054
0.143861 1.15623 1.63348 1.23228
2.02135 0.117368 0.819919 0.940467
2.36271 2.53654 1.32106 1.04217
0.425228 0.572772 1.34148 1.28836
1.52578 1.75393 1.12606 0.911421
1.28844 1.30222 0.903063 0.989428
1.31144 0.223186 1.14129 1.05431
0.151067 0.785987 1.54226 0.898651
1.56108 0.583332 0.653233 0.869307
0.789371 1.06767 0.901849 1.02935
0.469251 0.409669 0.360245 0.992716
2.15875 0.374435 1.29684 0.878394
1.54525 0.225376 1.5501 0.881726
0.602268 0.91903 1.10745 1.06113
2.22756 0.450375 1.07208 1.10214
0.290903 1.61492 0.716356 0.889221
1.53192 1.57084 0.985184 1.14512
2.82252 0.039566 1.32723 0.970112
1.74503 1.26897 1.02929 0.968533
0.16392 1.33416 1.38761 0.969039
2.30666 0.789484 1.19736 0.949373
1.69688 1.92299 1.16701 0.980719
0.0576735 1.38406 1.59468 1.02849
0.287807 1.14487 1.54604 0.989038
0.144439 2.20086 1.22349 1.0382
3.60109 0.929033 1.02949 0.984538
1.71593 1.62047 1.69478 1.05186
0.507154 0.981452 1.05188 1.04116
0.421662 0.923633 0.766391 0.864656
1.52616 1.47053 0.827356 0.94555
0.0276441 2.26566 0.823958 1.19051
0.832881 0.35683 1.22016 1.07055
0.36496 0.652974 0.526254 1.09895
1.29484 0.768813 0.407577 1.02571
3.90315 1.03167 0.500132 0.947256
0.452732 0.934342 1.63063 1.01856
0.0529027 0.46536 0.765147 0.843214
0.222238 0.419549 1.09371 0.946204
0.18028 0.737046 0.728816 1.12333
0.777863 0.86412 1.4184 0.947906
2.98483 0.173066 0.946146 0.930195
0.085024 0.496618 0.470794 0.856578
0.44659 0.830749 1.69394 0.906869
3.50098 0.593881 1.13135 1.10856
5.13616 1.11896 0.882128 0.868246
0.865358 0.128125 0.965203 1.04037
0.591149 1.08856 0.929236 0.942704
0.0905049 0.588406 1.27644 0.958535
0.286743 0.330793 1.03556 0.865842
0.222593 0.695779 0.841848 1.10175
0.430524 0.499361 0.711043 0.939005
0.0342756 0.878888 0.918559 0.957811
0.854985 2.30089 0.995765 0.868474
1.7824 1.62914 1.45039 1.14236
3.50428 2.93611 0.85596 0.967696
0.531063 0.315218 0.944493 0.980851
1.94489 0.598386 0.798332 0.90612
0.172393 0.604057 0.35179 0.887558
0.0198648 0.0404637 0.996669 1.17875
1.82243 0.570397 1.0825 0.932843
0.960047 0.478259 0.5583 1.05052
1.34029 0.276908 1.17111 0.93522
2.18616 1.40459 1.17528 0.907878
1.19605 1.30048 1.22447 0.950037
1.2486 0.701107 1.72095 0.858154
1.25004 1.19599 1.09196 1.04199
0.0852258 1.4839 0.495332 0.949391
1.52812 0.582252 1.44628 0.967933
5.75258 1.14039 0.87124 1.13611
0.307529 1.58203 1.3299 1.12131
2.94024 4.07539 0.700222 1.09371
2.3551 0.49287 0.882288 1.04631
0.337752 0.93079 0.687582 1.08217
0.95858 0.319223 1.00901 0.93887
0.321106 0.576736 0.75135 0.956035
0.10781 1.62414 0.775013 1.08449
0.541824 1.19613 1.01069 1.01004
2.87621 0.0681364 0.806646 1.15039
0.614209 2.00767 0.900325 1.14086
0.828585 0.444261 1.53575 0.994001
2.89757 0.655135 0.835168 1.03391
0.238328 0.968054 1.22501 0.773612
0.0994823 1.28647 1.89544 0.982407
1.13129 0.687042 0.690377 1.06712
0.275801 0.519763 1.90832 0.996816
0.668271 2.0516 0.995956 1.17667
0.842751 1.03145 0.532712 0.905067
0.390712 1.43346 1.48587 0.819689
0.327926 1.35335 0.7286 0.939202
0.138102 1.49588 1.0536 0.867904
0.394529 1.33504 1.25917 0.955397
0.401937 2.10852 0.680749 0.844851
0.89053 3.0221 0.903978 0.908203
0.807185 0.645947 1.07657 0.924474
0.258843 1.02971 0.621152 0.970307
0.423541 0.861354 1.3528 0.88242
0.314279 0.113728 1.48981 1.17668
1.56355 0.135744 0.802467 1.04217
1.61467 0.0338203 0.760124 0.904409
1.09011 0.929848 1.03172 1.05672
0.29478 0.574391 0.921913 1.05949
0.157774 1.55681 0.680934 1.09581
0.196438 1.79996 0.838028 0.980897
0.16992 0.699974 1.52613 1.04781
0.16126 0.551014 0.726375 0.963387
0.207189 0.565879 0.599667 0.9683
0.264136 1.22861 1.10477 0.999404
0.664732 0.532662 1.07001 1.09166
0.112083 0.661487 1.41182 1.00199
0.702761 0.615454 1.07521 1.0237
1.16031 1.45284 0.779582 1.1621
0.726641 0.478559 0.614427 1.00237
1.50009 3.02154 0.582706 1.08403
2.20092 0.901235 1.18492 1.00264
1.63835 1.31692 0.990096 0.925627
0.204945 1.17404 0.988724 0.88367
2.00902 0.958038 0.997949 0.900217
0.789982 0.214929 0.774194 0.991594
0.769355 0.63865 0.664081 0.884699
0.0297434 1.64789 0.533459 0.99323
0.192582 1.71676 0.76503 1.04832
0.984117 0.353777 0.569712 0.830081
0.729196 1.84181 1.58072 1.19224
0.000838569 1.72372 1.12077 0.93764
0.239069 0.23316 0.745894 1.1072
2.21432 0.103518 1.18295 0.88988
0.0810658 1.11073 0.810066 0.894253
1.40393 1.35 1.05142 1.11894
1.18533 1.08246 1.15552 0.989316
2.4017 0.730861 0.615902 0.888052
3.06238 0.473891 0.512385 1.04544
0.0725053 1.83156 0.552236 1.18425
0.174873 1.36673 1.28122 0.93604
0.437341 0.168319 1.02789 0.968138
1.63509 0.0817655 1.58875 1.07217
2.39804 0.792547 1.05549 0.950088
0.0172414 0.235678 0.624784 0.982814
0.168813 0.826821 0.987695 1.14134
0.470738 1.47699 0.713558 1.09384
0.481074 0.552833 1.24936 0.986436
1.06438 1.8528 1.19537 1.10626
0.492705 1.04855 0.411993 0.95842
0.0851298 0.203248 1.18838 1.08541
2.19511 1.15189 0.656195 0.934478
2.12591 1.27444 0.505733 0.886914
0.780877 0.354664 0.928697 1.00384
0.888836 0.762617 0.993387 0.947293
0.35295 0.570061 1.25358 0.840366
0.23014 1.48013 0.914076 1.10851
0.528366 1.85176 0.739824 1.15343
0.202418 0.588548 1.24163 0.976288
0.340093 0.839249 0.692012 1.16548
0.0176164 1.53402 1.09104 1.05574
0.564693 1.26199 1.05316 1.05232
0.0816045 0.898683 0.92179 1.02982
0.181551 1.95716 0.974612 1.04516
0.235582 2.47704 0.720818 1.15327
0.211449 0.828679 1.23181 0.946784
1.88359 0.516555 0.543585 0.899158
0.478661 0.252612 1.6726 0.916437
0.453255 1.9341 1.02397 1.19191
0.909311 1.22945 1.45977 1.06561
0.512631 1.24922 1.4696 0.996062
1.36246 1.09003 0.695985 1.09507
0.516455 0.771894 0.805279 0.809655
0.8408 0.31055 0.879719 0.924604
3.20253 2.37082 1.54016 1.02352
0.862502 2.64344 0.891723 0.920118
0.0870302 2.87186 1.06161 0.930105
1.26197 0.413165 1.06877 1.05942
1.2704 0.15738 0.964503 1.11929
0.919924 0.833111 1.0656 0.895689
0.840979 0.734522 0.862111 1.01069
0.922535 0.477505 1.2373 0.867785
2.05883 0.844206 0.900303 1.06156
1.65612 0.260955 0.532983 1.00946
0.447048 0.95592 0.736381 0.795635
0.978853 2.71686 0.794271 1.01532
1.24707 0.528319 0.654037 0.882807
0.709107 0.383755 0.757704 0.877134
0.344739 3.13049 1.17738 0.991293
3.77127 0.132334 1.31785 0.844424
0.234116 0.141059 0.677311 0.802365
0.567965 0.417312 0.887251 1.10155
0.386711 1.60302 0.568932 0.905954
1.07485 0.619622 0.889892 0.968382
2.25704 0.906347 0.941761 1.01785
2.24826 0.465224 0.830348 1.19069
0.140108 0.0232039 1.03 1.10346
4.19825 1.7198 1.09373 0.964969
1.2179 2.55568 0.92365 0.98265
